id,sentiment
4367,neutral
4368,neutral
4369,worry
4370,neutral
4371,worry
4372,neutral
4373,happiness
4374,happiness
4375,neutral
4376,neutral
4377,neutral
4378,neutral
4379,neutral
4380,happiness
4381,love
4382,worry
4383,worry
4384,happiness
4385,happiness
4386,neutral
4387,love
4388,neutral
4389,happiness
4390,worry
4391,love
4392,happiness
4393,love
4394,neutral
4395,neutral
4396,neutral
4397,love
4398,happiness
4399,happiness
4400,happiness
4401,neutral
4402,happiness
4403,neutral
4404,happiness
4405,neutral
4406,worry
4407,worry
4408,happiness
4409,happiness
4410,neutral
4411,happiness
4412,love
4413,neutral
4414,happiness
4415,neutral
4416,happiness
4417,neutral
4418,happiness
4419,worry
4420,happiness
4421,happiness
4422,neutral
4423,happiness
4424,happiness
4425,happiness
4426,neutral
4427,neutral
4428,worry
4429,worry
4430,happiness
4431,love
4432,neutral
4433,neutral
4434,love
4435,love
4436,neutral
4437,worry
4438,neutral
4439,happiness
4440,neutral
4441,neutral
4442,love
4443,happiness
4444,worry
4445,neutral
4446,worry
4447,happiness
4448,happiness
4449,happiness
4450,worry
4451,happiness
4452,happiness
4453,love
4454,neutral
4455,happiness
4456,neutral
4457,worry
4458,happiness
4459,happiness
4460,neutral
4461,neutral
4462,happiness
4463,happiness
4464,neutral
4465,love
4466,happiness
4467,neutral
4468,worry
4469,neutral
4470,worry
4471,neutral
4472,neutral
4473,happiness
4474,neutral
4475,neutral
4476,worry
4477,happiness
4478,sadness
4479,happiness
4480,happiness
4481,love
4482,neutral
4483,happiness
4484,neutral
4485,worry
4486,happiness
4487,happiness
4488,happiness
4489,happiness
4490,neutral
4491,love
4492,happiness
4493,happiness
4494,happiness
4495,love
4496,happiness
4497,happiness
4498,happiness
4499,worry
4500,neutral
4501,neutral
4502,happiness
4503,worry
4504,happiness
4505,neutral
4506,neutral
4507,neutral
4508,happiness
4509,neutral
4510,happiness
4511,happiness
4512,happiness
4513,neutral
4514,happiness
4515,worry
4516,neutral
4517,neutral
4518,happiness
4519,worry
4520,love
4521,happiness
4522,neutral
4523,happiness
4524,happiness
4525,worry
4526,neutral
4527,neutral
4528,happiness
4529,worry
4530,happiness
4531,neutral
4532,neutral
4533,neutral
4534,happiness
4535,neutral
4536,worry
4537,neutral
4538,happiness
4539,neutral
4540,worry
4541,neutral
4542,happiness
4543,worry
4544,happiness
4545,neutral
4546,neutral
4547,neutral
4548,worry
4549,happiness
4550,worry
4551,neutral
4552,happiness
4553,worry
4554,neutral
4555,neutral
4556,happiness
4557,neutral
4558,worry
4559,happiness
4560,happiness
4561,neutral
4562,worry
4563,happiness
4564,happiness
4565,neutral
4566,neutral
4567,happiness
4568,happiness
4569,love
4570,neutral
4571,love
4572,neutral
4573,happiness
4574,happiness
4575,neutral
4576,happiness
4577,happiness
4578,neutral
4579,worry
4580,happiness
4581,happiness
4582,happiness
4583,worry
4584,neutral
4585,happiness
4586,neutral
4587,neutral
4588,happiness
4589,happiness
4590,happiness
4591,happiness
4592,happiness
4593,sadness
4594,happiness
4595,happiness
4596,happiness
4597,happiness
4598,worry
4599,worry
4600,sadness
4601,happiness
4602,happiness
4603,happiness
4604,worry
4605,worry
4606,neutral
4607,neutral
4608,neutral
4609,happiness
4610,worry
4611,happiness
4612,neutral
4613,worry
4614,happiness
4615,happiness
4616,neutral
4617,happiness
4618,neutral
4619,neutral
4620,happiness
4621,happiness
4622,neutral
4623,neutral
4624,neutral
4625,happiness
4626,neutral
4627,worry
4628,neutral
4629,neutral
4630,happiness
4631,worry
4632,happiness
4633,happiness
4634,love
4635,neutral
4636,worry
4637,neutral
4638,happiness
4639,neutral
4640,happiness
4641,neutral
4642,worry
4643,happiness
4644,happiness
4645,worry
4646,happiness
4647,neutral
4648,happiness
4649,happiness
4650,happiness
4651,happiness
4652,happiness
4653,neutral
4654,neutral
4655,happiness
4656,neutral
4657,neutral
4658,worry
4659,neutral
4660,happiness
4661,neutral
4662,happiness
4663,neutral
4664,happiness
4665,happiness
4666,neutral
4667,neutral
4668,neutral
4669,love
4670,neutral
4671,happiness
4672,neutral
4673,love
4674,happiness
4675,happiness
4676,happiness
4677,neutral
4678,love
4679,neutral
4680,neutral
4681,worry
4682,worry
4683,neutral
4684,neutral
4685,happiness
4686,neutral
4687,love
4688,happiness
4689,neutral
4690,neutral
4691,happiness
4692,love
4693,neutral
4694,love
4695,worry
4696,happiness
4697,happiness
4698,neutral
4699,worry
4700,neutral
4701,happiness
4702,neutral
4703,worry
4704,happiness
4705,happiness
4706,love
4707,happiness
4708,neutral
4709,neutral
4710,happiness
4711,happiness
4712,happiness
4713,neutral
4714,neutral
4715,happiness
4716,neutral
4717,neutral
4718,worry
4719,neutral
4720,neutral
4721,happiness
4722,happiness
4723,neutral
4724,happiness
4725,neutral
4726,happiness
4727,neutral
4728,neutral
4729,sadness
4730,happiness
4731,happiness
4732,neutral
4733,neutral
4734,worry
4735,happiness
4736,worry
4737,happiness
4738,neutral
4739,happiness
4740,love
4741,neutral
4742,happiness
4743,neutral
4744,neutral
4745,love
4746,neutral
4747,happiness
4748,happiness
4749,neutral
4750,worry
4751,neutral
4752,happiness
4753,happiness
4754,worry
4755,neutral
4756,neutral
4757,worry
4758,happiness
4759,worry
4760,happiness
4761,neutral
4762,happiness
4763,neutral
4764,worry
4765,worry
4766,happiness
4767,neutral
4768,happiness
4769,happiness
4770,neutral
4771,happiness
4772,love
4773,happiness
4774,worry
4775,happiness
4776,worry
4777,neutral
4778,love
4779,happiness
4780,neutral
4781,happiness
4782,happiness
4783,neutral
4784,worry
4785,happiness
4786,happiness
4787,worry
4788,love
4789,happiness
4790,happiness
4791,happiness
4792,love
4793,neutral
4794,happiness
4795,worry
4796,happiness
4797,neutral
4798,worry
4799,sadness
4800,love
4801,happiness
4802,happiness
4803,worry
4804,happiness
4805,happiness
4806,neutral
4807,neutral
4808,happiness
4809,neutral
4810,worry
4811,neutral
4812,neutral
4813,neutral
4814,happiness
4815,happiness
4816,neutral
4817,happiness
4818,neutral
4819,happiness
4820,neutral
4821,worry
4822,love
4823,happiness
4824,happiness
4825,neutral
4826,happiness
4827,happiness
4828,neutral
4829,worry
4830,neutral
4831,happiness
4832,happiness
4833,worry
4834,happiness
4835,happiness
4836,worry
4837,neutral
4838,love
4839,neutral
4840,worry
4841,neutral
4842,happiness
4843,worry
4844,happiness
4845,worry
4846,happiness
4847,happiness
4848,neutral
4849,worry
4850,neutral
4851,love
4852,neutral
4853,happiness
4854,worry
4855,neutral
4856,neutral
4857,worry
4858,neutral
4859,happiness
4860,happiness
4861,neutral
4862,love
4863,happiness
4864,neutral
4865,neutral
4866,worry
4867,happiness
4868,worry
4869,worry
4870,love
4871,sadness
4872,happiness
4873,worry
4874,happiness
4875,happiness
4876,worry
4877,neutral
4878,neutral
4879,neutral
4880,love
4881,happiness
4882,happiness
4883,happiness
4884,worry
4885,worry
4886,neutral
4887,neutral
4888,neutral
4889,love
4890,happiness
4891,happiness
4892,neutral
4893,happiness
4894,worry
4895,neutral
4896,neutral
4897,worry
4898,neutral
4899,neutral
4900,love
4901,neutral
4902,neutral
4903,happiness
4904,happiness
4905,neutral
4906,happiness
4907,neutral
4908,worry
4909,neutral
4910,happiness
4911,happiness
4912,love
4913,happiness
4914,happiness
4915,neutral
4916,worry
4917,neutral
4918,happiness
4919,love
4920,happiness
4921,worry
4922,neutral
4923,happiness
4924,neutral
4925,happiness
4926,neutral
4927,happiness
4928,neutral
4929,happiness
4930,neutral
4931,neutral
4932,neutral
4933,happiness
4934,neutral
4935,happiness
4936,worry
4937,happiness
4938,love
4939,worry
4940,happiness
4941,neutral
4942,neutral
4943,neutral
4944,happiness
4945,happiness
4946,happiness
4947,worry
4948,worry
4949,love
4950,happiness
4951,happiness
4952,happiness
4953,neutral
4954,happiness
4955,worry
4956,worry
4957,neutral
4958,sadness
4959,neutral
4960,worry
4961,worry
4962,neutral
4963,neutral
4964,love
4965,worry
4966,happiness
4967,worry
4968,happiness
4969,love
4970,worry
4971,happiness
4972,happiness
4973,happiness
4974,worry
4975,happiness
4976,happiness
4977,neutral
4978,neutral
4979,neutral
4980,happiness
4981,worry
4982,neutral
4983,love
4984,neutral
4985,worry
4986,neutral
4987,happiness
4988,neutral
4989,happiness
4990,neutral
4991,neutral
4992,neutral
4993,love
4994,happiness
4995,neutral
4996,neutral
4997,love
4998,worry
4999,love
5000,love
5001,neutral
5002,happiness
5003,neutral
5004,worry
5005,happiness
5006,worry
5007,neutral
5008,neutral
5009,happiness
5010,worry
5011,worry
5012,happiness
5013,love
5014,neutral
5015,happiness
5016,happiness
5017,neutral
5018,happiness
5019,happiness
5020,neutral
5021,happiness
5022,happiness
5023,happiness
5024,neutral
5025,worry
5026,love
5027,neutral
5028,happiness
5029,happiness
5030,happiness
5031,neutral
5032,happiness
5033,happiness
5034,love
5035,happiness
5036,happiness
5037,neutral
5038,worry
5039,neutral
5040,worry
5041,neutral
5042,neutral
5043,worry
5044,worry
5045,sadness
5046,worry
5047,neutral
5048,happiness
5049,worry
5050,happiness
5051,happiness
5052,love
5053,happiness
5054,love
5055,love
5056,neutral
5057,love
5058,worry
5059,love
5060,love
5061,happiness
5062,neutral
5063,love
5064,neutral
5065,love
5066,happiness
5067,neutral
5068,happiness
5069,neutral
5070,love
5071,happiness
5072,neutral
5073,neutral
5074,neutral
5075,neutral
5076,worry
5077,happiness
5078,neutral
5079,neutral
5080,happiness
5081,worry
5082,worry
5083,neutral
5084,neutral
5085,worry
5086,happiness
5087,happiness
5088,happiness
5089,neutral
5090,happiness
5091,neutral
5092,neutral
5093,happiness
5094,neutral
5095,neutral
5096,happiness
5097,happiness
5098,neutral
5099,neutral
5100,neutral
5101,love
5102,love
5103,neutral
5104,happiness
5105,happiness
5106,neutral
5107,worry
5108,happiness
5109,worry
5110,neutral
5111,neutral
5112,happiness
5113,worry
5114,happiness
5115,happiness
5116,happiness
5117,worry
5118,worry
5119,neutral
5120,happiness
5121,neutral
5122,happiness
5123,worry
5124,happiness
5125,happiness
5126,worry
5127,neutral
5128,love
5129,worry
5130,worry
5131,happiness
5132,worry
5133,happiness
5134,happiness
5135,worry
5136,worry
5137,worry
5138,worry
5139,happiness
5140,neutral
5141,happiness
5142,neutral
5143,happiness
5144,neutral
5145,neutral
5146,happiness
5147,happiness
5148,happiness
5149,worry
5150,neutral
5151,happiness
5152,neutral
5153,neutral
5154,worry
5155,neutral
5156,happiness
5157,neutral
5158,happiness
5159,happiness
5160,neutral
5161,happiness
5162,neutral
5163,happiness
5164,love
5165,neutral
5166,neutral
5167,happiness
5168,neutral
5169,happiness
5170,neutral
5171,neutral
5172,happiness
5173,neutral
5174,neutral
5175,happiness
5176,happiness
5177,neutral
5178,neutral
5179,neutral
5180,neutral
5181,neutral
5182,happiness
5183,happiness
5184,happiness
5185,neutral
5186,happiness
5187,love
5188,sadness
5189,happiness
5190,happiness
5191,worry
5192,neutral
5193,neutral
5194,neutral
5195,neutral
5196,happiness
5197,neutral
5198,happiness
5199,neutral
5200,happiness
5201,neutral
5202,neutral
5203,happiness
5204,neutral
5205,happiness
5206,neutral
5207,neutral
5208,neutral
5209,worry
5210,neutral
5211,happiness
5212,neutral
5213,neutral
5214,happiness
5215,worry
5216,happiness
5217,neutral
5218,happiness
5219,happiness
5220,worry
5221,worry
5222,neutral
5223,neutral
5224,worry
5225,neutral
5226,love
5227,neutral
5228,happiness
5229,happiness
5230,neutral
5231,worry
5232,worry
5233,love
5234,neutral
5235,neutral
5236,happiness
5237,neutral
5238,happiness
5239,happiness
5240,happiness
5241,neutral
5242,neutral
5243,neutral
5244,sadness
5245,worry
5246,happiness
5247,worry
5248,worry
5249,happiness
5250,worry
5251,happiness
5252,neutral
5253,neutral
5254,neutral
5255,worry
5256,happiness
5257,happiness
5258,happiness
5259,neutral
5260,worry
5261,happiness
5262,happiness
5263,happiness
5264,neutral
5265,happiness
5266,happiness
5267,happiness
5268,happiness
5269,worry
5270,neutral
5271,neutral
5272,happiness
5273,worry
5274,happiness
5275,happiness
5276,happiness
5277,worry
5278,neutral
5279,happiness
5280,happiness
5281,neutral
5282,happiness
5283,worry
5284,happiness
5285,happiness
5286,happiness
5287,sadness
5288,neutral
5289,happiness
5290,neutral
5291,happiness
5292,worry
5293,happiness
5294,love
5295,happiness
5296,happiness
5297,love
5298,happiness
5299,neutral
5300,happiness
5301,happiness
5302,happiness
5303,happiness
5304,neutral
5305,neutral
5306,worry
5307,happiness
5308,neutral
5309,happiness
5310,worry
5311,neutral
5312,neutral
5313,happiness
5314,worry
5315,neutral
5316,neutral
5317,neutral
5318,neutral
5319,neutral
5320,happiness
5321,neutral
5322,worry
5323,happiness
5324,neutral
5325,happiness
5326,happiness
5327,happiness
5328,neutral
5329,happiness
5330,neutral
5331,happiness
5332,neutral
5333,neutral
5334,neutral
5335,happiness
5336,neutral
5337,neutral
5338,happiness
5339,neutral
5340,happiness
5341,happiness
5342,happiness
5343,happiness
5344,love
5345,worry
5346,love
5347,love
5348,neutral
5349,worry
5350,neutral
5351,worry
5352,happiness
5353,neutral
5354,neutral
5355,neutral
5356,love
5357,happiness
5358,neutral
5359,happiness
5360,happiness
5361,happiness
5362,happiness
5363,happiness
5364,happiness
5365,neutral
5366,worry
5367,neutral
5368,neutral
5369,love
5370,happiness
5371,happiness
5372,happiness
5373,happiness
5374,love
5375,happiness
5376,happiness
5377,happiness
5378,happiness
5379,happiness
5380,worry
5381,love
5382,worry
5383,happiness
5384,worry
5385,neutral
5386,happiness
5387,happiness
5388,happiness
5389,happiness
5390,neutral
5391,happiness
5392,neutral
5393,happiness
5394,happiness
5395,happiness
5396,neutral
5397,neutral
5398,happiness
5399,neutral
5400,happiness
5401,neutral
5402,happiness
5403,happiness
5404,happiness
5405,neutral
5406,neutral
5407,neutral
5408,happiness
5409,worry
5410,happiness
5411,happiness
5412,happiness
5413,love
5414,neutral
5415,happiness
5416,neutral
5417,love
5418,happiness
5419,happiness
5420,worry
5421,love
5422,neutral
5423,happiness
5424,neutral
5425,love
5426,worry
5427,happiness
5428,love
5429,neutral
5430,neutral
5431,neutral
5432,neutral
5433,love
5434,happiness
5435,happiness
5436,neutral
5437,love
5438,worry
5439,neutral
5440,happiness
5441,happiness
5442,happiness
5443,worry
5444,sadness
5445,love
5446,neutral
5447,neutral
5448,neutral
5449,love
5450,neutral
5451,neutral
5452,happiness
5453,happiness
5454,happiness
5455,neutral
5456,worry
5457,neutral
5458,worry
5459,happiness
5460,happiness
5461,neutral
5462,happiness
5463,neutral
5464,neutral
5465,happiness
5466,happiness
5467,neutral
5468,happiness
5469,love
5470,happiness
5471,happiness
5472,neutral
5473,neutral
5474,neutral
5475,happiness
5476,neutral
5477,worry
5478,happiness
5479,neutral
5480,neutral
5481,neutral
5482,happiness
5483,happiness
5484,neutral
5485,love
5486,neutral
5487,happiness
5488,neutral
5489,love
5490,worry
5491,neutral
5492,neutral
5493,happiness
5494,happiness
5495,happiness
5496,happiness
5497,love
5498,worry
5499,happiness
5500,neutral
5501,happiness
5502,neutral
5503,happiness
5504,worry
5505,happiness
5506,happiness
5507,happiness
5508,love
5509,worry
5510,neutral
5511,happiness
5512,neutral
5513,love
5514,happiness
5515,neutral
5516,worry
5517,happiness
5518,happiness
5519,neutral
5520,neutral
5521,happiness
5522,happiness
5523,happiness
5524,happiness
5525,happiness
5526,happiness
5527,happiness
5528,love
5529,worry
5530,love
5531,worry
5532,neutral
5533,neutral
5534,worry
5535,happiness
5536,love
5537,neutral
5538,happiness
5539,worry
5540,happiness
5541,neutral
5542,neutral
5543,happiness
5544,happiness
5545,neutral
5546,worry
5547,love
5548,neutral
5549,neutral
5550,worry
5551,happiness
5552,neutral
5553,happiness
5554,neutral
5555,neutral
5556,love
5557,happiness
5558,happiness
5559,love
5560,neutral
5561,neutral
5562,worry
5563,neutral
5564,happiness
5565,neutral
5566,worry
5567,happiness
5568,neutral
5569,happiness
5570,happiness
5571,neutral
5572,worry
5573,neutral
5574,worry
5575,love
5576,worry
5577,happiness
5578,happiness
5579,happiness
5580,neutral
5581,happiness
5582,neutral
5583,neutral
5584,happiness
5585,happiness
5586,happiness
5587,happiness
5588,neutral
5589,happiness
5590,neutral
5591,happiness
5592,happiness
5593,neutral
5594,neutral
5595,happiness
5596,happiness
5597,neutral
5598,worry
5599,worry
5600,happiness
5601,neutral
5602,neutral
5603,neutral
5604,neutral
5605,neutral
5606,happiness
5607,happiness
5608,sadness
5609,happiness
5610,love
5611,neutral
5612,worry
5613,neutral
5614,worry
5615,neutral
5616,happiness
5617,worry
5618,neutral
5619,neutral
5620,happiness
5621,love
5622,happiness
5623,neutral
5624,happiness
5625,love
5626,happiness
5627,happiness
5628,happiness
5629,happiness
5630,love
5631,happiness
5632,neutral
5633,love
5634,happiness
5635,happiness
5636,happiness
5637,worry
5638,happiness
5639,worry
5640,neutral
5641,happiness
5642,worry
5643,happiness
5644,happiness
5645,happiness
5646,neutral
5647,happiness
5648,love
5649,neutral
5650,worry
5651,happiness
5652,neutral
5653,love
5654,sadness
5655,neutral
5656,happiness
5657,happiness
5658,neutral
5659,worry
5660,happiness
5661,worry
5662,love
5663,worry
5664,neutral
5665,neutral
5666,worry
5667,neutral
5668,happiness
5669,neutral
5670,worry
5671,worry
5672,neutral
5673,happiness
5674,neutral
5675,love
5676,love
5677,happiness
5678,love
5679,love
5680,worry
5681,love
5682,neutral
5683,worry
5684,happiness
5685,neutral
5686,neutral
5687,neutral
5688,happiness
5689,love
5690,worry
5691,neutral
5692,love
5693,happiness
5694,worry
5695,neutral
5696,happiness
5697,worry
5698,love
5699,love
5700,worry
5701,happiness
5702,happiness
5703,worry
5704,neutral
5705,happiness
5706,worry
5707,neutral
5708,neutral
5709,worry
5710,neutral
5711,love
5712,happiness
5713,happiness
5714,neutral
5715,happiness
5716,happiness
5717,love
5718,worry
5719,neutral
5720,happiness
5721,neutral
5722,neutral
5723,happiness
5724,neutral
5725,love
5726,sadness
5727,worry
5728,neutral
5729,happiness
5730,happiness
5731,sadness
5732,neutral
5733,happiness
5734,neutral
5735,neutral
5736,neutral
5737,worry
5738,happiness
5739,happiness
5740,happiness
5741,happiness
5742,neutral
5743,worry
5744,neutral
5745,happiness
5746,happiness
5747,love
5748,love
5749,worry
5750,happiness
5751,neutral
5752,happiness
5753,worry
5754,worry
5755,neutral
5756,neutral
5757,happiness
5758,worry
5759,neutral
5760,happiness
5761,neutral
5762,happiness
5763,happiness
5764,neutral
5765,happiness
5766,neutral
5767,neutral
5768,happiness
5769,love
5770,happiness
5771,happiness
5772,neutral
5773,happiness
5774,neutral
5775,neutral
5776,neutral
5777,happiness
5778,neutral
5779,worry
5780,worry
5781,happiness
5782,happiness
5783,neutral
5784,happiness
5785,neutral
5786,neutral
5787,happiness
5788,happiness
5789,neutral
5790,happiness
5791,neutral
5792,happiness
5793,love
5794,neutral
5795,neutral
5796,neutral
5797,neutral
5798,neutral
5799,happiness
5800,neutral
5801,happiness
5802,worry
5803,happiness
5804,neutral
5805,worry
5806,happiness
5807,neutral
5808,neutral
5809,love
5810,neutral
5811,worry
5812,happiness
5813,happiness
5814,happiness
5815,neutral
5816,worry
5817,neutral
5818,neutral
5819,worry
5820,neutral
5821,worry
5822,happiness
5823,happiness
5824,happiness
5825,happiness
5826,neutral
5827,happiness
5828,happiness
5829,happiness
5830,love
5831,happiness
5832,worry
5833,love
5834,happiness
5835,neutral
5836,neutral
5837,happiness
5838,worry
5839,happiness
5840,happiness
5841,happiness
5842,worry
5843,happiness
5844,happiness
5845,neutral
5846,worry
5847,happiness
5848,happiness
5849,worry
5850,worry
5851,neutral
5852,neutral
5853,worry
5854,happiness
5855,neutral
5856,neutral
5857,happiness
5858,happiness
5859,worry
5860,happiness
5861,happiness
5862,happiness
5863,happiness
5864,love
5865,neutral
5866,happiness
5867,love
5868,love
5869,happiness
5870,happiness
5871,neutral
5872,happiness
5873,happiness
5874,neutral
5875,happiness
5876,happiness
5877,happiness
5878,neutral
5879,sadness
5880,happiness
5881,love
5882,happiness
5883,neutral
5884,worry
5885,happiness
5886,happiness
5887,happiness
5888,neutral
5889,love
5890,worry
5891,neutral
5892,neutral
5893,happiness
5894,worry
5895,worry
5896,neutral
5897,neutral
5898,happiness
5899,neutral
5900,neutral
5901,neutral
5902,worry
5903,worry
5904,happiness
5905,happiness
5906,neutral
5907,neutral
5908,neutral
5909,neutral
5910,happiness
5911,neutral
5912,neutral
5913,neutral
5914,neutral
5915,love
5916,happiness
5917,worry
5918,happiness
5919,neutral
5920,love
5921,neutral
5922,neutral
5923,happiness
5924,neutral
5925,sadness
5926,happiness
5927,neutral
5928,happiness
5929,happiness
5930,love
5931,worry
5932,neutral
5933,happiness
5934,happiness
5935,neutral
5936,neutral
5937,happiness
5938,worry
5939,happiness
5940,happiness
5941,worry
5942,worry
5943,neutral
5944,worry
5945,love
5946,worry
5947,happiness
5948,worry
5949,happiness
5950,happiness
5951,love
5952,love
5953,love
5954,love
5955,worry
5956,worry
5957,happiness
5958,neutral
5959,happiness
5960,neutral
5961,worry
5962,neutral
5963,neutral
5964,love
5965,happiness
5966,neutral
5967,worry
5968,happiness
5969,worry
5970,neutral
5971,happiness
5972,worry
5973,happiness
5974,happiness
5975,neutral
5976,love
5977,happiness
5978,worry
5979,neutral
5980,love
5981,happiness
5982,neutral
5983,neutral
5984,neutral
5985,neutral
5986,happiness
5987,happiness
5988,happiness
5989,neutral
5990,love
5991,worry
5992,neutral
5993,worry
5994,love
5995,love
5996,happiness
5997,neutral
5998,happiness
5999,happiness
6000,neutral
6001,happiness
6002,worry
6003,happiness
6004,happiness
6005,happiness
6006,neutral
6007,happiness
6008,worry
6009,neutral
6010,love
6011,worry
6012,happiness
6013,happiness
6014,neutral
6015,neutral
6016,neutral
6017,happiness
6018,happiness
6019,neutral
6020,worry
6021,neutral
6022,happiness
6023,happiness
6024,neutral
6025,happiness
6026,happiness
6027,neutral
6028,love
6029,happiness
6030,happiness
6031,happiness
6032,happiness
6033,neutral
6034,worry
6035,neutral
6036,happiness
6037,neutral
6038,happiness
6039,neutral
6040,love
6041,worry
6042,neutral
6043,neutral
6044,happiness
6045,happiness
6046,worry
6047,happiness
6048,happiness
6049,neutral
6050,happiness
6051,happiness
6052,happiness
6053,neutral
6054,happiness
6055,love
6056,neutral
6057,love
6058,neutral
6059,worry
6060,happiness
6061,worry
6062,happiness
6063,love
6064,happiness
6065,love
6066,neutral
6067,happiness
6068,love
6069,happiness
6070,neutral
6071,happiness
6072,happiness
6073,happiness
6074,neutral
6075,happiness
6076,happiness
6077,worry
6078,neutral
6079,neutral
6080,neutral
6081,worry
6082,happiness
6083,happiness
6084,love
6085,neutral
6086,happiness
6087,neutral
6088,happiness
6089,neutral
6090,neutral
6091,neutral
6092,love
6093,neutral
6094,worry
6095,happiness
6096,happiness
6097,happiness
6098,neutral
6099,neutral
6100,neutral
6101,worry
6102,happiness
6103,neutral
6104,happiness
6105,happiness
6106,happiness
6107,happiness
6108,happiness
6109,happiness
6110,happiness
6111,neutral
6112,neutral
6113,happiness
6114,happiness
6115,love
6116,happiness
6117,happiness
6118,happiness
6119,love
6120,happiness
6121,happiness
6122,worry
6123,neutral
6124,worry
6125,neutral
6126,neutral
6127,neutral
6128,happiness
6129,happiness
6130,love
6131,happiness
6132,neutral
6133,neutral
6134,love
6135,neutral
6136,happiness
6137,neutral
6138,neutral
6139,happiness
6140,happiness
6141,happiness
6142,happiness
6143,worry
6144,happiness
6145,happiness
6146,neutral
6147,neutral
6148,happiness
6149,love
6150,neutral
6151,happiness
6152,worry
6153,neutral
6154,neutral
6155,happiness
6156,love
6157,neutral
6158,neutral
6159,worry
6160,love
6161,sadness
6162,happiness
6163,sadness
6164,neutral
6165,neutral
6166,sadness
6167,happiness
6168,happiness
6169,love
6170,worry
6171,happiness
6172,neutral
6173,happiness
6174,happiness
6175,worry
6176,happiness
6177,neutral
6178,neutral
6179,happiness
6180,worry
6181,worry
6182,neutral
6183,neutral
6184,happiness
6185,happiness
6186,neutral
6187,neutral
6188,happiness
6189,happiness
6190,happiness
6191,neutral
6192,neutral
6193,neutral
6194,neutral
6195,love
6196,neutral
6197,neutral
6198,happiness
6199,worry
6200,happiness
6201,happiness
6202,love
6203,worry
6204,neutral
6205,worry
6206,neutral
6207,happiness
6208,neutral
6209,happiness
6210,worry
6211,neutral
6212,happiness
6213,neutral
6214,happiness
6215,neutral
6216,neutral
6217,happiness
6218,neutral
6219,worry
6220,neutral
6221,neutral
6222,happiness
6223,neutral
6224,happiness
6225,happiness
6226,worry
6227,happiness
6228,neutral
6229,neutral
6230,love
6231,happiness
6232,worry
6233,worry
6234,happiness
6235,happiness
6236,neutral
6237,happiness
6238,worry
6239,happiness
6240,love
6241,worry
6242,neutral
6243,happiness
6244,neutral
6245,neutral
6246,happiness
6247,love
6248,neutral
6249,neutral
6250,neutral
6251,happiness
6252,happiness
6253,happiness
6254,neutral
6255,neutral
6256,worry
6257,neutral
6258,neutral
6259,happiness
6260,happiness
6261,neutral
6262,happiness
6263,happiness
6264,neutral
6265,neutral
6266,happiness
6267,love
6268,neutral
6269,happiness
6270,neutral
6271,worry
6272,worry
6273,neutral
6274,neutral
6275,happiness
6276,neutral
6277,happiness
6278,happiness
6279,happiness
6280,worry
6281,worry
6282,happiness
6283,happiness
6284,neutral
6285,neutral
6286,worry
6287,happiness
6288,happiness
6289,love
6290,neutral
6291,happiness
6292,neutral
6293,love
6294,sadness
6295,happiness
6296,neutral
6297,happiness
6298,love
6299,neutral
6300,worry
6301,happiness
6302,happiness
6303,neutral
6304,neutral
6305,worry
6306,worry
6307,worry
6308,worry
6309,neutral
6310,worry
6311,neutral
6312,happiness
6313,neutral
6314,neutral
6315,neutral
6316,happiness
6317,worry
6318,happiness
6319,neutral
6320,happiness
6321,happiness
6322,happiness
6323,neutral
6324,neutral
6325,happiness
6326,happiness
6327,love
6328,happiness
6329,happiness
6330,neutral
6331,happiness
6332,neutral
6333,worry
6334,happiness
6335,love
6336,happiness
6337,worry
6338,love
6339,happiness
6340,neutral
6341,happiness
6342,worry
6343,neutral
6344,happiness
6345,neutral
6346,love
6347,love
6348,happiness
6349,happiness
6350,love
6351,happiness
6352,happiness
6353,neutral
6354,happiness
6355,happiness
6356,neutral
6357,happiness
6358,worry
6359,happiness
6360,worry
6361,happiness
6362,worry
6363,happiness
6364,happiness
6365,happiness
6366,happiness
6367,neutral
6368,neutral
6369,happiness
6370,happiness
6371,neutral
6372,neutral
6373,neutral
6374,happiness
6375,neutral
6376,happiness
6377,worry
6378,neutral
6379,happiness
6380,happiness
6381,neutral
6382,happiness
6383,neutral
6384,happiness
6385,neutral
6386,happiness
6387,happiness
6388,neutral
6389,happiness
6390,neutral
6391,neutral
6392,happiness
6393,worry
6394,happiness
6395,neutral
6396,happiness
6397,neutral
6398,happiness
6399,neutral
6400,neutral
6401,neutral
6402,happiness
6403,neutral
6404,neutral
6405,neutral
6406,worry
6407,neutral
6408,love
6409,sadness
6410,neutral
6411,happiness
6412,neutral
6413,neutral
6414,worry
6415,happiness
6416,neutral
6417,worry
6418,neutral
6419,neutral
6420,worry
6421,happiness
6422,happiness
6423,neutral
6424,neutral
6425,happiness
6426,happiness
6427,neutral
6428,neutral
6429,neutral
6430,happiness
6431,happiness
6432,neutral
6433,happiness
6434,happiness
6435,neutral
6436,neutral
6437,happiness
6438,neutral
6439,love
6440,happiness
6441,happiness
6442,love
6443,worry
6444,neutral
6445,happiness
6446,worry
6447,happiness
6448,happiness
6449,happiness
6450,happiness
6451,happiness
6452,happiness
6453,happiness
6454,happiness
6455,neutral
6456,happiness
6457,happiness
6458,sadness
6459,worry
6460,worry
6461,happiness
6462,neutral
6463,neutral
